id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
104,"9999","T1_BasicMechanics","3","[1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;]","[0.012764;0.013016;0.013273;0.01353;0.013794;0.014058;0.014321;0.014586;0.014838;0.015091;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:13:20.541;2024-9-12 17:13:21.43;2024-9-12 17:13:21.560;2024-9-12 17:13:22.69;2024-9-12 17:13:22.597;2024-9-12 17:13:23.124;2024-9-12 17:13:23.651;2024-9-12 17:13:24.180;2024-9-12 17:13:24.680;2024-9-12 17:13:25.191;]"
105,"9999","T1_BasicMechanics","3","[1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;]","[0.016192;0.01647;0.016736;0.017014;0.017279;0.017558;0.017836;0.018101;0.018379;0.018644;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:13:25.704;2024-9-12 17:13:26.233;2024-9-12 17:13:26.735;2024-9-12 17:13:27.263;2024-9-12 17:13:27.763;2024-9-12 17:13:28.292;2024-9-12 17:13:28.819;2024-9-12 17:13:29.319;2024-9-12 17:13:29.847;2024-9-12 17:13:30.348;]"
106,"9999","T1_BasicMechanics","3","[1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;]","[0.017006;0.017299;0.017577;0.01787;0.018148;0.018441;0.018733;0.019011;0.019303;0.019581;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:13:25.704;2024-9-12 17:13:26.233;2024-9-12 17:13:26.735;2024-9-12 17:13:27.263;2024-9-12 17:13:27.763;2024-9-12 17:13:28.292;2024-9-12 17:13:28.819;2024-9-12 17:13:29.319;2024-9-12 17:13:29.847;2024-9-12 17:13:30.348;]"
107,"9999","T1_BasicMechanics","3","[1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;]","[0.016169;0.016447;0.016712;0.01699;0.017255;0.017533;0.017811;0.018075;0.018353;0.018617;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:13:25.704;2024-9-12 17:13:26.233;2024-9-12 17:13:26.735;2024-9-12 17:13:27.263;2024-9-12 17:13:27.763;2024-9-12 17:13:28.292;2024-9-12 17:13:28.819;2024-9-12 17:13:29.319;2024-9-12 17:13:29.847;2024-9-12 17:13:30.348;]"
108,"9999","T1_BasicMechanics","3","[1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;]","[0.01535;0.015614;0.015866;0.01613;0.016381;0.016646;0.016909;0.01716;0.017424;0.017675;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:13:25.704;2024-9-12 17:13:26.233;2024-9-12 17:13:26.735;2024-9-12 17:13:27.263;2024-9-12 17:13:27.763;2024-9-12 17:13:28.292;2024-9-12 17:13:28.819;2024-9-12 17:13:29.319;2024-9-12 17:13:29.847;2024-9-12 17:13:30.349;]"
109,"9999","T1_BasicMechanics","3","[1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;]","[0.018922;0.019187;0.01945;0.019715;0.019991;0.020255;0.02052;0.020784;0.021051;0.021327;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:13:30.874;2024-9-12 17:13:31.374;2024-9-12 17:13:31.876;2024-9-12 17:13:32.375;2024-9-12 17:13:32.899;2024-9-12 17:13:33.399;2024-9-12 17:13:33.901;2024-9-12 17:13:34.401;2024-9-12 17:13:34.904;2024-9-12 17:13:35.428;]"
110,"9999","T1_BasicMechanics","3","[1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;]","[0.019874;0.020151;0.020429;0.020706;0.020996;0.021274;0.021552;0.02183;0.022109;0.022399;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:13:30.874;2024-9-12 17:13:31.374;2024-9-12 17:13:31.876;2024-9-12 17:13:32.375;2024-9-12 17:13:32.899;2024-9-12 17:13:33.399;2024-9-12 17:13:33.901;2024-9-12 17:13:34.401;2024-9-12 17:13:34.904;2024-9-12 17:13:35.428;]"
111,"9999","T1_BasicMechanics","3","[1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;]","[0.018895;0.019159;0.019423;0.019686;0.019963;0.020226;0.020491;0.020755;0.02102;0.021296;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:13:30.874;2024-9-12 17:13:31.374;2024-9-12 17:13:31.876;2024-9-12 17:13:32.375;2024-9-12 17:13:32.900;2024-9-12 17:13:33.399;2024-9-12 17:13:33.901;2024-9-12 17:13:34.401;2024-9-12 17:13:34.904;2024-9-12 17:13:35.428;]"
112,"9999","T1_BasicMechanics","3","[1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;]","[0.017939;0.018189;0.01844;0.01869;0.018952;0.019202;0.019454;0.019704;0.019956;0.020218;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:13:30.874;2024-9-12 17:13:31.374;2024-9-12 17:13:31.876;2024-9-12 17:13:32.375;2024-9-12 17:13:32.900;2024-9-12 17:13:33.399;2024-9-12 17:13:33.901;2024-9-12 17:13:34.401;2024-9-12 17:13:34.904;2024-9-12 17:13:35.429;]"
113,"9999","T1_BasicMechanics","3","[1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;]","[0.021592;0.021857;0.022123;0.0224;0.022666;0.022941;0.023218;0.023482;0.023749;0.024026;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:13:35.929;2024-9-12 17:13:36.432;2024-9-12 17:13:36.933;2024-9-12 17:13:37.462;2024-9-12 17:13:37.963;2024-9-12 17:13:38.483;2024-9-12 17:13:39.8;2024-9-12 17:13:39.510;2024-9-12 17:13:40.11;2024-9-12 17:13:40.537;]"
114,"9999","T1_BasicMechanics","3","[1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;]","[0.022678;0.022956;0.023235;0.023527;0.023806;0.024095;0.024386;0.024663;0.024943;0.025234;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:13:35.929;2024-9-12 17:13:36.432;2024-9-12 17:13:36.933;2024-9-12 17:13:37.462;2024-9-12 17:13:37.963;2024-9-12 17:13:38.483;2024-9-12 17:13:39.8;2024-9-12 17:13:39.510;2024-9-12 17:13:40.11;2024-9-12 17:13:40.537;]"
115,"9999","T1_BasicMechanics","3","[1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;]","[0.021561;0.021826;0.022091;0.022368;0.022633;0.022908;0.023185;0.023449;0.023715;0.023992;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:13:35.929;2024-9-12 17:13:36.432;2024-9-12 17:13:36.933;2024-9-12 17:13:37.462;2024-9-12 17:13:37.963;2024-9-12 17:13:38.483;2024-9-12 17:13:39.8;2024-9-12 17:13:39.510;2024-9-12 17:13:40.11;2024-9-12 17:13:40.537;]"
116,"9999","T1_BasicMechanics","3","[1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;]","[0.02047;0.020721;0.020973;0.021236;0.021488;0.021749;0.022011;0.022262;0.022514;0.022777;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:13:35.929;2024-9-12 17:13:36.432;2024-9-12 17:13:36.933;2024-9-12 17:13:37.462;2024-9-12 17:13:37.963;2024-9-12 17:13:38.483;2024-9-12 17:13:39.8;2024-9-12 17:13:39.510;2024-9-12 17:13:40.11;2024-9-12 17:13:40.538;]"
117,"9999","T1_BasicMechanics","3","[1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;]","[0.024304;0.024582;0.024848;0.025115;0.02539;0.025662;0.025939;0.026205;0.026482;0.02675;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:13:41.63;2024-9-12 17:13:41.593;2024-9-12 17:13:42.93;2024-9-12 17:13:42.602;2024-9-12 17:13:43.120;2024-9-12 17:13:43.635;2024-9-12 17:13:44.159;2024-9-12 17:13:44.663;2024-9-12 17:13:45.188;2024-9-12 17:13:45.696;]"
118,"9999","T1_BasicMechanics","3","[1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;]","[0.025526;0.025819;0.026098;0.026378;0.026667;0.026953;0.027243;0.027523;0.027814;0.028095;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:13:41.63;2024-9-12 17:13:41.593;2024-9-12 17:13:42.93;2024-9-12 17:13:42.602;2024-9-12 17:13:43.120;2024-9-12 17:13:43.635;2024-9-12 17:13:44.159;2024-9-12 17:13:44.663;2024-9-12 17:13:45.188;2024-9-12 17:13:45.696;]"
119,"9999","T1_BasicMechanics","3","[1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;]","[0.024269;0.024547;0.024813;0.025079;0.025354;0.025626;0.025902;0.026167;0.026444;0.026711;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:13:41.63;2024-9-12 17:13:41.593;2024-9-12 17:13:42.93;2024-9-12 17:13:42.602;2024-9-12 17:13:43.120;2024-9-12 17:13:43.635;2024-9-12 17:13:44.159;2024-9-12 17:13:44.663;2024-9-12 17:13:45.188;2024-9-12 17:13:45.696;]"
120,"9999","T1_BasicMechanics","3","[1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;]","[0.023041;0.023305;0.023557;0.023809;0.02407;0.024329;0.024591;0.024843;0.025105;0.025359;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:13:41.63;2024-9-12 17:13:41.593;2024-9-12 17:13:42.93;2024-9-12 17:13:42.602;2024-9-12 17:13:43.120;2024-9-12 17:13:43.635;2024-9-12 17:13:44.159;2024-9-12 17:13:44.663;2024-9-12 17:13:45.188;2024-9-12 17:13:45.697;]"
121,"9999","T1_BasicMechanics","3","[1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;1.901298;]","[0.027014;0.027291;0.027557;0.027821;0.028086;0.02835;0.028614;0.028885;0.029162;0.029429;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:13:46.195;2024-9-12 17:13:46.723;2024-9-12 17:13:47.223;2024-9-12 17:13:47.724;2024-9-12 17:13:48.224;2024-9-12 17:13:48.726;2024-9-12 17:13:49.226;2024-9-12 17:13:49.740;2024-9-12 17:13:50.235;2024-9-12 17:13:50.740;]"
122,"9999","T1_BasicMechanics","3","[1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;1.996915;]","[0.028373;0.028664;0.028943;0.02922;0.029498;0.029776;0.030053;0.030338;0.030628;0.030909;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:13:46.195;2024-9-12 17:13:46.723;2024-9-12 17:13:47.223;2024-9-12 17:13:47.724;2024-9-12 17:13:48.224;2024-9-12 17:13:48.726;2024-9-12 17:13:49.226;2024-9-12 17:13:49.740;2024-9-12 17:13:50.235;2024-9-12 17:13:50.740;]"
123,"9999","T1_BasicMechanics","3","[1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;1.89858;]","[0.026976;0.027252;0.027518;0.027782;0.028046;0.028309;0.028573;0.028844;0.02912;0.029387;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:13:46.195;2024-9-12 17:13:46.723;2024-9-12 17:13:47.223;2024-9-12 17:13:47.724;2024-9-12 17:13:48.224;2024-9-12 17:13:48.726;2024-9-12 17:13:49.226;2024-9-12 17:13:49.740;2024-9-12 17:13:50.235;2024-9-12 17:13:50.741;]"
124,"9999","T1_BasicMechanics","3","[1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;1.802477;]","[0.02561;0.025873;0.026125;0.026375;0.026626;0.026876;0.027127;0.027384;0.027646;0.027899;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:13:46.195;2024-9-12 17:13:46.723;2024-9-12 17:13:47.223;2024-9-12 17:13:47.724;2024-9-12 17:13:48.224;2024-9-12 17:13:48.726;2024-9-12 17:13:49.226;2024-9-12 17:13:49.740;2024-9-12 17:13:50.235;2024-9-12 17:13:50.741;]"
125,"9999","T1_BasicMechanics","3","[0.0;1.901263;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;]","[0.0;0.00022;0.000559;0.000828;0.001091;0.001371;0.001649;0.001927;0.002191;0.002457;]","[(2049.896729;12101.4375);(2049.895996;12101.436523);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:14:42.67;2024-9-12 17:14:42.438;2024-9-12 17:14:42.966;2024-9-12 17:14:43.466;2024-9-12 17:14:43.976;2024-9-12 17:14:44.505;2024-9-12 17:14:45.32;2024-9-12 17:14:45.560;2024-9-12 17:14:46.60;2024-9-12 17:14:46.559;]"
126,"9999","T1_BasicMechanics","3","[0.0;1.996879;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;]","[0.0;0.000231;0.000588;0.00087;0.001146;0.00144;0.001732;0.002024;0.002302;0.002581;]","[(2021.961548;12048.907227);(2021.962158;12048.90625);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:14:42.67;2024-9-12 17:14:42.438;2024-9-12 17:14:42.966;2024-9-12 17:14:43.466;2024-9-12 17:14:43.976;2024-9-12 17:14:44.505;2024-9-12 17:14:45.32;2024-9-12 17:14:45.560;2024-9-12 17:14:46.60;2024-9-12 17:14:46.560;]"
127,"9999","T1_BasicMechanics","3","[0.0;1.898546;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;]","[0.0;0.00022;0.000559;0.000827;0.00109;0.001369;0.001647;0.001924;0.002188;0.002454;]","[(2052.32373;12066.0625);(2052.323975;12066.063477);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:14:42.68;2024-9-12 17:14:42.438;2024-9-12 17:14:42.966;2024-9-12 17:14:43.466;2024-9-12 17:14:43.976;2024-9-12 17:14:44.505;2024-9-12 17:14:45.32;2024-9-12 17:14:45.560;2024-9-12 17:14:46.60;2024-9-12 17:14:46.560;]"
128,"9999","T1_BasicMechanics","3","[0.0;1.802446;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.0;0.000209;0.00053;0.000785;0.001035;0.0013;0.001564;0.001827;0.002078;0.002329;]","[(2084.764404;12066.585938);(2084.763672;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:14:42.68;2024-9-12 17:14:42.438;2024-9-12 17:14:42.966;2024-9-12 17:14:43.466;2024-9-12 17:14:43.976;2024-9-12 17:14:44.505;2024-9-12 17:14:45.32;2024-9-12 17:14:45.560;2024-9-12 17:14:46.60;2024-9-12 17:14:46.560;]"
129,"9999","T1_BasicMechanics","3","[1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;]","[0.002722;0.002986;0.003264;0.003529;0.003807;0.004086;0.00435;0.004615;0.004893;0.005172;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:14:47.61;2024-9-12 17:14:47.561;2024-9-12 17:14:48.87;2024-9-12 17:14:48.590;2024-9-12 17:14:49.117;2024-9-12 17:14:49.643;2024-9-12 17:14:50.145;2024-9-12 17:14:50.646;2024-9-12 17:14:51.174;2024-9-12 17:14:51.703;]"
130,"9999","T1_BasicMechanics","3","[1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;]","[0.002859;0.003136;0.003428;0.003706;0.003998;0.004291;0.004569;0.004847;0.005139;0.005432;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:14:47.61;2024-9-12 17:14:47.561;2024-9-12 17:14:48.87;2024-9-12 17:14:48.590;2024-9-12 17:14:49.117;2024-9-12 17:14:49.643;2024-9-12 17:14:50.145;2024-9-12 17:14:50.646;2024-9-12 17:14:51.174;2024-9-12 17:14:51.703;]"
131,"9999","T1_BasicMechanics","3","[1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;]","[0.002718;0.002982;0.00326;0.003524;0.003801;0.00408;0.004344;0.004608;0.004886;0.005164;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:14:47.61;2024-9-12 17:14:47.561;2024-9-12 17:14:48.87;2024-9-12 17:14:48.590;2024-9-12 17:14:49.117;2024-9-12 17:14:49.643;2024-9-12 17:14:50.145;2024-9-12 17:14:50.646;2024-9-12 17:14:51.174;2024-9-12 17:14:51.703;]"
132,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.00258;0.002831;0.003095;0.003345;0.003609;0.003873;0.004124;0.004375;0.004639;0.004903;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:14:47.61;2024-9-12 17:14:47.561;2024-9-12 17:14:48.87;2024-9-12 17:14:48.590;2024-9-12 17:14:49.117;2024-9-12 17:14:49.643;2024-9-12 17:14:50.145;2024-9-12 17:14:50.646;2024-9-12 17:14:51.174;2024-9-12 17:14:51.703;]"
133,"9999","T1_BasicMechanics","3","[1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;]","[0.005449;0.005727;0.006004;0.006283;0.00655;0.006827;0.007105;0.007371;0.007636;0.007901;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:14:52.223;2024-9-12 17:14:52.752;2024-9-12 17:14:53.279;2024-9-12 17:14:53.807;2024-9-12 17:14:54.309;2024-9-12 17:14:54.837;2024-9-12 17:14:55.364;2024-9-12 17:14:55.866;2024-9-12 17:14:56.365;2024-9-12 17:14:56.867;]"
134,"9999","T1_BasicMechanics","3","[1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;]","[0.005723;0.006015;0.006306;0.006599;0.006879;0.00717;0.007462;0.007741;0.00802;0.008299;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:14:52.223;2024-9-12 17:14:52.752;2024-9-12 17:14:53.279;2024-9-12 17:14:53.807;2024-9-12 17:14:54.309;2024-9-12 17:14:54.837;2024-9-12 17:14:55.364;2024-9-12 17:14:55.866;2024-9-12 17:14:56.365;2024-9-12 17:14:56.867;]"
